shopper_ID,county,group,event,event date
17338396,Contra Costa,T,background check,9/20/19
92177191,San Mateo,C,background check,10/10/19
59461059,San Mateo,T,card issued,10/8/19
64575435,San Mateo,T,background check,9/6/19
75305449,San Mateo,T,card issued,9/25/19
30450756,San Mateo,T,first delivery complete,11/7/19
29706030,San Francisco,T,card issued,9/14/19
68832226,Alameda,T,application,9/22/19
51073346,Contra Costa,T,background check,9/5/19
44284166,Santa Clara,T,orientation,9/27/19
85081501,Contra Costa,T,application,9/15/19
56622820,Santa Clara,C,application,9/8/19
90937845,Santa Clara,C,orientation,10/27/19
74684160,Alameda,C,card issued,10/5/19
14991198,San Francisco,T,application,8/30/19
46072038,Contra Costa,T,application,9/7/19
44382065,Marin,C,first delivery complete,11/18/19
63431880,Alameda,C,first delivery complete,11/27/19
44573820,San Francisco,T,background check,9/10/19
49919921,San Francisco,T,orientation,10/7/19
95291089,San Mateo,C,background check,9/29/19
24773693,San Mateo,C,application,9/10/19
44235941,Alameda,T,background check,9/20/19
72436402,San Mateo,C,orientation,11/1/19
65921204,Contra Costa,T,card issued,10/13/19
17879280,Marin,C,orientation,10/11/19
47122152,Alameda,C,orientation,10/23/19
41309797,Marin,C,orientation,10/20/19
25647654,Santa Clara,C,application,9/10/19
25960090,Contra Costa,C,card issued,9/28/19
17017771,San Francisco,C,background check,10/11/19
44288868,Marin,C,background check,9/28/19
85186353,Alameda,T,background check,8/30/19
23679639,Contra Costa,C,application,9/8/19
20253940,Contra Costa,T,background check,10/5/19
38067092,Alameda,C,application,8/25/19
76960919,San Francisco,T,application,9/19/19
13815671,Marin,C,orientation,10/8/19
12972243,Alameda,C,application,9/3/19
79673461,San Mateo,T,card issued,10/16/19
41020294,Marin,C,application,9/14/19
42706235,Contra Costa,T,application,8/24/19
26909185,Santa Clara,C,background check,9/14/19
94726596,Contra Costa,C,application,9/9/19
25864162,Contra Costa,C,background check,10/8/19
98690178,San Francisco,T,background check,10/10/19
77204918,Alameda,C,first delivery complete,10/12/19
24012334,Marin,C,application,9/5/19
24084385,Contra Costa,C,background check,9/22/19
54069182,San Francisco,C,card issued,9/26/19
60940818,Contra Costa,C,orientation,9/16/19
59085338,Alameda,C,first delivery complete,11/7/19
85231396,Alameda,C,application,8/23/19
54941235,Contra Costa,T,card issued,10/19/19
38157466,Contra Costa,C,background check,9/3/19
27652302,Alameda,T,first delivery complete,10/28/19
83387012,San Mateo,T,background check,9/29/19
63404719,Santa Clara,T,application,9/6/19
20643149,Contra Costa,C,application,9/14/19
44113302,Alameda,T,background check,8/25/19
98162937,Alameda,C,first delivery complete,12/1/19
75167779,Contra Costa,C,application,9/17/19
60609370,Contra Costa,C,application,9/14/19
91253930,Contra Costa,C,application,8/31/19
48335311,Alameda,C,background check,10/5/19
86976330,Contra Costa,C,background check,8/23/19
83519167,Contra Costa,T,card issued,10/12/19
85889624,San Francisco,C,application,8/23/19
32564519,Contra Costa,T,application,8/28/19
13872078,San Francisco,T,background check,9/6/19
73404079,Contra Costa,C,application,8/27/19
39861120,Marin,T,orientation,11/7/19
70531958,Marin,T,application,8/24/19
30142447,Santa Clara,C,first delivery complete,12/1/19
52626977,San Francisco,T,background check,9/29/19
93805682,Contra Costa,T,orientation,10/21/19
94714346,Contra Costa,T,background check,10/1/19
65687524,Alameda,T,card issued,11/4/19
12375950,Contra Costa,T,background check,10/15/19
89969468,San Francisco,T,background check,9/23/19
96616849,Santa Clara,T,application,9/14/19
86182064,Contra Costa,C,application,9/11/19
44312922,Alameda,C,orientation,11/13/19
46155771,Alameda,T,orientation,11/1/19
19651787,Contra Costa,C,application,9/10/19
15328521,San Francisco,T,background check,9/10/19
81775853,Marin,C,card issued,10/29/19
99888954,San Mateo,T,application,9/17/19
46477096,Contra Costa,T,application,8/24/19
95310588,Contra Costa,C,application,9/18/19
25367780,San Mateo,T,first delivery complete,11/6/19
11834244,Santa Clara,T,orientation,10/20/19
69382087,Santa Clara,T,background check,9/5/19
64085442,Contra Costa,T,orientation,10/30/19
31354483,Santa Clara,C,background check,9/22/19
69364707,San Mateo,T,background check,9/25/19
70378572,Santa Clara,C,background check,9/20/19
68075375,Alameda,C,application,9/10/19
97978427,San Francisco,T,card issued,9/25/19
72146485,Alameda,C,orientation,11/1/19
10803145,San Francisco,T,background check,9/14/19
72739791,Alameda,T,card issued,10/1/19
73914805,Santa Clara,T,background check,9/8/19
57680971,Alameda,C,first delivery complete,10/13/19
80381363,San Mateo,T,background check,9/22/19
64504816,San Francisco,T,application,9/15/19
91595694,San Mateo,T,background check,10/2/19
45596607,Santa Clara,C,card issued,10/10/19
27668868,San Francisco,C,background check,9/26/19
67404725,Marin,C,application,9/17/19
11768035,Marin,T,background check,9/11/19
40428029,Alameda,T,orientation,10/26/19
31621214,Alameda,C,background check,10/8/19
27663857,Alameda,C,application,8/29/19
40049902,Contra Costa,C,application,8/23/19
48358407,Marin,T,first delivery complete,11/5/19
12295653,Marin,T,background check,9/14/19
72059465,Marin,T,background check,9/26/19
18315756,Contra Costa,T,background check,9/14/19
93630069,Marin,C,card issued,10/23/19
89013561,San Francisco,C,background check,9/19/19
89337618,San Francisco,C,orientation,10/31/19
67310137,Contra Costa,T,background check,9/19/19
13509946,Marin,C,background check,10/2/19
80966567,Contra Costa,T,application,9/14/19
27460123,San Francisco,T,background check,9/12/19
92987861,Marin,T,card issued,10/2/19
31682036,Contra Costa,T,card issued,10/5/19
37095235,San Francisco,C,background check,10/9/19
58056755,Santa Clara,C,orientation,10/9/19
79685488,Santa Clara,C,background check,9/20/19
22939181,San Mateo,T,card issued,10/26/19
83161906,Contra Costa,C,background check,9/21/19
68305716,San Mateo,T,application,8/28/19
50284939,Marin,C,background check,9/18/19
80511995,Marin,C,application,8/29/19
21882674,Alameda,C,first delivery complete,10/13/19
27357206,Contra Costa,T,card issued,9/25/19
11797714,Alameda,C,first delivery complete,10/8/19
64039096,Contra Costa,C,background check,9/24/19
41179524,Contra Costa,T,application,9/9/19
88359247,Alameda,C,orientation,10/27/19
41133034,San Francisco,C,card issued,9/28/19
49463985,Marin,T,card issued,10/24/19
81969621,Marin,T,orientation,9/30/19
28966153,San Francisco,T,card issued,10/10/19
28723351,San Francisco,T,application,9/22/19
41280100,Alameda,C,application,9/13/19
15221346,Contra Costa,T,background check,10/15/19
67400295,San Mateo,C,background check,9/2/19
18558309,Marin,C,background check,9/24/19
59033760,Contra Costa,T,orientation,10/18/19
38195765,San Francisco,C,application,8/29/19
30622373,San Francisco,T,application,8/24/19
23030791,Contra Costa,C,background check,9/16/19
89461543,San Francisco,C,application,9/10/19
32033131,Marin,C,background check,9/27/19
28295723,San Francisco,T,background check,9/13/19
61320464,Santa Clara,T,application,8/23/19
98605255,Alameda,T,card issued,10/20/19
66362378,Santa Clara,C,orientation,10/12/19
75282357,San Francisco,C,application,8/27/19
24904869,Marin,C,orientation,10/26/19
91927194,San Mateo,T,application,9/14/19
24945049,San Francisco,T,application,9/9/19
18988817,San Mateo,T,first delivery complete,12/2/19
29871087,Marin,C,first delivery complete,12/9/19
64094700,Santa Clara,T,card issued,10/20/19
57166544,San Francisco,C,background check,9/29/19
92276964,San Francisco,T,application,9/21/19
82614081,Alameda,C,card issued,9/25/19
67139444,Santa Clara,C,orientation,10/11/19
47054634,Alameda,C,application,8/29/19
93479322,Alameda,T,card issued,9/18/19
26414537,Alameda,T,orientation,10/7/19
99120223,Marin,C,first delivery complete,11/20/19
29750384,Contra Costa,C,background check,9/13/19
50864303,Marin,C,background check,10/3/19
73325199,Marin,C,background check,9/18/19
28661672,San Mateo,T,application,8/23/19
36262835,Contra Costa,T,background check,8/28/19
29165162,San Mateo,T,card issued,10/1/19
73038441,San Francisco,T,application,9/12/19
27420754,Marin,C,card issued,9/1/19
22442912,Marin,C,application,9/4/19
78326714,Alameda,C,background check,9/12/19
10620076,Marin,C,background check,9/9/19
40141447,Marin,T,application,9/10/19
15622239,Alameda,C,card issued,10/31/19
76792977,Contra Costa,C,application,8/25/19
44721994,Alameda,C,background check,10/16/19
81829371,Contra Costa,C,card issued,10/12/19
83945615,Marin,C,card issued,10/4/19
51813406,Alameda,C,card issued,10/13/19
41939809,Santa Clara,T,application,8/25/19
97256214,Marin,C,card issued,11/1/19
83087370,Santa Clara,C,application,9/18/19
47825221,Santa Clara,C,application,8/25/19
19418704,Marin,C,application,9/4/19
74323093,San Francisco,T,background check,8/23/19
25742874,Contra Costa,T,application,9/12/19
27698773,Alameda,T,orientation,10/4/19
91008236,Marin,C,background check,10/6/19
41385534,Marin,C,first delivery complete,12/13/19
62618016,San Mateo,T,first delivery complete,10/25/19
49541409,San Francisco,T,application,8/31/19
77295291,Santa Clara,C,background check,9/22/19
60600889,Contra Costa,C,first delivery complete,10/28/19
83931158,Contra Costa,C,application,9/17/19
92844062,San Francisco,T,card issued,10/29/19
71115639,Contra Costa,T,application,9/21/19
44015573,Contra Costa,T,application,9/19/19
37783244,Alameda,C,card issued,10/23/19
71664258,Alameda,C,application,9/17/19
52648581,Marin,T,card issued,10/27/19
23377211,Alameda,C,first delivery complete,10/28/19
90873316,Alameda,T,background check,10/3/19
36112861,San Francisco,C,application,9/7/19
53909732,Santa Clara,C,background check,9/19/19
45954347,Marin,C,application,9/18/19
23472094,San Francisco,C,card issued,10/4/19
54899367,Contra Costa,C,application,9/19/19
36363051,Marin,C,background check,10/15/19
93368399,Santa Clara,T,background check,9/27/19
12999181,Santa Clara,T,orientation,10/28/19
98898732,San Mateo,T,background check,9/13/19
20360858,San Francisco,T,application,9/14/19
47620742,Alameda,T,background check,9/21/19
98636251,Alameda,C,application,8/27/19
47180256,Marin,C,first delivery complete,9/21/19
26414537,Alameda,T,first delivery complete,10/8/19
87852009,Contra Costa,T,application,9/11/19
67509681,Contra Costa,T,background check,10/19/19
19065678,Santa Clara,T,first delivery complete,11/3/19
13288308,Contra Costa,C,background check,9/20/19
89285666,Marin,T,first delivery complete,11/12/19
41265124,Alameda,T,background check,9/15/19
53405084,Santa Clara,T,orientation,10/10/19
92556307,Marin,C,application,9/4/19
52819673,San Francisco,C,orientation,10/19/19
27076914,Alameda,C,application,9/5/19
47017136,Contra Costa,C,background check,8/31/19
57125262,Alameda,C,background check,10/16/19
43331428,Contra Costa,C,application,9/22/19
37844187,Alameda,T,application,8/26/19
37386317,San Francisco,T,application,9/11/19
15294445,Alameda,C,background check,8/26/19
10409270,San Mateo,T,first delivery complete,10/26/19
82209007,Marin,T,application,8/29/19
82199915,Santa Clara,C,orientation,10/15/19
83123987,Contra Costa,C,orientation,10/10/19
98343918,Contra Costa,C,orientation,10/6/19
85378952,San Francisco,C,background check,10/1/19
58783680,Alameda,C,application,8/23/19
63911219,Alameda,T,background check,9/20/19
31090854,Alameda,T,background check,10/1/19
21232413,Marin,C,card issued,10/20/19
63521149,Alameda,C,orientation,11/19/19
69081930,Contra Costa,T,card issued,9/23/19
19826391,Contra Costa,T,application,9/21/19
99086938,Santa Clara,C,orientation,10/25/19
43075990,Santa Clara,T,orientation,10/14/19
62127194,Marin,C,card issued,10/11/19
85389416,Santa Clara,T,first delivery complete,11/15/19
24123255,Marin,C,orientation,10/24/19
56262651,Marin,C,background check,9/17/19
28193229,San Mateo,C,background check,10/7/19
86408240,Alameda,C,card issued,10/14/19
26494810,Marin,C,first delivery complete,11/5/19
23267626,San Mateo,T,application,9/21/19
77374954,Contra Costa,C,card issued,9/15/19
75452103,Marin,T,application,9/14/19
62275894,Marin,C,background check,9/23/19
70760981,Contra Costa,T,background check,9/25/19
29394786,San Francisco,T,background check,10/1/19
11379754,Contra Costa,T,background check,10/6/19
27937471,San Francisco,C,orientation,11/6/19
72640468,Marin,C,card issued,10/21/19
58056755,Santa Clara,C,application,9/14/19
27738297,Alameda,C,orientation,10/22/19
48853905,Santa Clara,C,application,9/8/19
90771796,Santa Clara,C,first delivery complete,11/4/19
68086300,San Francisco,T,application,9/3/19
61429769,Contra Costa,C,background check,10/18/19
91725395,Contra Costa,T,card issued,10/17/19
17612258,Santa Clara,C,background check,9/26/19
82210381,Contra Costa,T,background check,9/23/19
95613238,Contra Costa,T,application,8/23/19
56284230,Contra Costa,C,card issued,10/13/19
57850057,Contra Costa,C,application,9/11/19
22574641,San Mateo,T,background check,9/6/19
27125663,Marin,C,orientation,10/22/19
63111497,Marin,T,background check,10/2/19
33579955,Santa Clara,C,application,8/26/19
94833715,San Francisco,T,background check,9/18/19
70423956,Contra Costa,T,background check,10/12/19
43956400,Marin,C,application,9/21/19
77168864,San Mateo,T,first delivery complete,12/18/19
28911313,Contra Costa,T,application,9/20/19
31022141,Contra Costa,T,first delivery complete,11/8/19
98395632,Contra Costa,C,background check,9/12/19
19702720,Santa Clara,C,background check,9/9/19
31433271,Contra Costa,T,background check,10/2/19
83087370,Santa Clara,C,card issued,10/23/19
28203234,San Francisco,C,first delivery complete,10/31/19
87597578,Alameda,C,orientation,10/19/19
16301295,San Mateo,C,background check,10/6/19
34030137,San Francisco,T,application,9/17/19
65694321,Marin,T,application,9/15/19
88938815,Santa Clara,C,background check,10/1/19
66551073,Contra Costa,T,application,8/31/19
51380297,Contra Costa,T,application,9/17/19
96275731,Contra Costa,T,orientation,10/5/19
25351023,San Francisco,C,background check,10/3/19
92944951,San Mateo,C,application,9/6/19
49355254,Alameda,T,application,8/30/19
76630026,Santa Clara,T,card issued,9/22/19
36370432,San Francisco,T,application,8/30/19
87376127,San Mateo,T,card issued,10/18/19
93652260,San Francisco,T,card issued,10/18/19
40651044,Alameda,T,first delivery complete,11/16/19
33451745,Alameda,C,orientation,11/10/19
77716290,Santa Clara,T,card issued,10/3/19
77259154,Santa Clara,C,orientation,11/4/19
25233971,San Francisco,T,card issued,9/25/19
82818557,Alameda,C,card issued,10/2/19
72865263,Alameda,T,first delivery complete,10/5/19
69536067,Contra Costa,T,application,9/14/19
17704445,San Mateo,T,first delivery complete,11/8/19
93688374,Alameda,T,card issued,9/30/19
72587780,Marin,C,first delivery complete,11/12/19
84016655,Marin,C,background check,9/14/19
94021285,Alameda,C,application,8/28/19
60088575,Marin,C,background check,9/26/19
99379296,Contra Costa,C,application,8/28/19
71217394,Alameda,C,orientation,9/20/19
63982096,San Francisco,T,first delivery complete,11/6/19
42310848,Alameda,C,background check,10/6/19
57166890,Contra Costa,T,card issued,10/29/19
43478409,Marin,C,application,8/27/19
90850256,Contra Costa,C,application,9/19/19
76618109,Marin,C,orientation,10/3/19
87183577,Contra Costa,C,application,8/24/19
28663402,Marin,C,orientation,11/5/19
84727631,Santa Clara,T,orientation,10/17/19
91520551,Alameda,T,application,9/10/19
49795183,Contra Costa,C,background check,9/26/19
18988817,San Mateo,T,application,9/15/19
72436749,Marin,T,orientation,11/12/19
58151594,San Francisco,T,background check,9/19/19
63987591,Alameda,C,orientation,11/17/19
80854362,Santa Clara,T,first delivery complete,12/1/19
75317152,San Mateo,T,orientation,12/7/19
58057821,Marin,C,card issued,10/15/19
56643683,San Francisco,T,orientation,9/25/19
41156572,San Mateo,T,background check,8/29/19
42607553,Santa Clara,C,card issued,10/4/19
21238825,Alameda,C,application,8/31/19
33815337,Alameda,C,orientation,10/12/19
88792410,Alameda,C,application,9/1/19
